"B1514,""Sürücü Kapýsý Kolu Anahtarý Devre Açýk""";
"B1515,""Sürücü Kapýsý Kolu Anahtarý Þasiye Kýsa Devre""";
"B1516,""Koltuk Sürücü Tarafý Hafýza Anahtarý Devre Arýzasý""";
"B1517,""Koltuk Sürücü Tarafý Hafýza Anahtarý Devre Açýk""";
"B1518,""Koltuk Sürücü Tarafý Hafýza Anahtarý Þasiye Kýsa Devre""";
"B1519,""Koltuk Sürücü Tarafý Hafýza Anahtarý Güce Kýsa Devre""";
"B1520,""Koltuk Yolcu Tarafý Hafýza Anahtarý Devre Arýzasý""";
"B1521,""Ayna Sürücü Tarafý Isýtýcý Devre Arýzasý""";
"B1522,""Ayna Yolcu Tarafý Isýtýcý Devre Arýzasý""";
"B1523,""Anahtar Aydýnlatma Devre Arýzasý""";
"B1524,""Anahtar Aydýnlatma Devre Açýk""";
"B1525,""Anahtar Aydýnlatma Þasiye Kýsa Devre""";
"B1526,""Anahtar Aydýnlatma Güce Kýsa Devre""";
"B1527,""Hava Yastýðý Devre Dýþý Býrakma Anahtarý Devre Arýzasý""";
"B1528,""Hava Yastýðý Devre Dýþý Býrakma Anahtarý Devre Açýk""";
"B1529,""Hava Yastýðý Devre Dýþý Býrakma Anahtarý Þasiye Kýsa Devre""";
"B1530,""Hava Yastýðý Devre Dýþý Býrakma Anahtarý Güce Kýsa Devre""";
"B1531,""Park Lambasý Anahtarý Devre Arýzasý""";
"B1532,""Park Lambasý Anahtarý Devre Açýk""";
"B1533,""Park Lambasý Anahtarý Þasiye Kýsa Devre""";
"B1534,""Park Lambasý Anahtarý Güce Kýsa Devre""";
"B1535,""Arka Cam Sileceði Yýkama Pompasý Devre Arýzasý""";
"B1536,""Arka Cam Sileceði Yýkama Pompasý Devre Açýk""";
"B1537,""Arka Cam Sileceði Yýkama Pompasý Þasiye Kýsa Devre""";
"B1538,""Arka Cam Sileceði Yýkama Pompasý Güce Kýsa Devre""";
"B1539,""Ayna Sürücü Tarafý Anahtarý Devre Arýzasý""";
"B1540,""Ayna Sürücü Tarafý Anahtarý Devre Açýk""";
"B1541,""Ayna Sürücü Tarafý Anahtarý Þasiye Kýsa Devre""";
"B1542,""Ayna Sürücü Tarafý Anahtarý Güce Kýsa Devre""";
"B1543,""Ayna Yolcu Tarafý Anahtarý Devre Arýzasý""";
"B1544,""Ayna Yolcu Tarafý Anahtarý Devre Açýk""";
"B1545,""Ayna Yolcu Tarafý Anahtarý Þasiye Kýsa Devre""";
"B1546,""Ayna Yolcu Tarafý Anahtarý Güce Kýsa Devre""";
"B1547,""Cam Motoru Güç Devresi Þasiye Kýsa Devre""";
"B1548,""Koltuk Sürücü Isýtýcý Devre Arýzasý""";
"B1549,""Koltuk Sürücü Isýtýcý Þasiye Kýsa Devre""";
"B1550,""Koltuk Yolcu Isýtýcý Devre Arýzasý""";
"B1551,""Bagaj Kapaðý Serbest Býrakma Devre Arýzasý""";
"B1552,""Bagaj Kapaðý Serbest Býrakma Devre Açýk""";
"B1553,""Bagaj Kapaðý Serbest Býrakma Þasiye Kýsa Devre""";
"B1554,""Bagaj Kapaðý Serbest Býrakma Güce Kýsa Devre""";
"B1555,""Kontak Çalýþtýrma/Arka Buz Çözücü Röle Devre Arýzasý""";
"B1556,""Silecek Yýkama Ýsteði Devre Þasiye Kýsa Devre""";
"B1557,""Silecek Yýkama Ýsteði Devre Güce Kýsa Devre""";
"B1558,""Kontak Baþlatma Devre Arýzasý""";
"B1559,""Kapý Kilidi Silindir Anahtarý Devre Arýzasý""";
"B1560,""Kapý Kilidi Silindir Anahtarý Devre Açýk""";
"B1561,""Kapý Kilidi Silindir Anahtarý Þasiye Kýsa Devre""";
"B1562,""Kapý Kilidi Silindir Anahtarý Güce Kýsa Devre""";
"B1563,""Kapý Açýk Ýkaz Devresi Þasiye Kýsa Devre""";
"B1564,""Sürücü Kapýsý Kilit Kilidi (Deadlock) Motoru Þasiye Kýsa Devre""";
"B1565,""Giriþ Lambasý Devre Arýzasý""";
"B1566,""Giriþ Lambasý Devre Açýk""";
"B1567,""Giriþ Lambasý Þasiye Kýsa Devre""";
"B1568,""Giriþ Lambasý Güce Kýsa Devre""";
"B1569,""Ýç Aydýnlatma Gecikme Devresi Güce Kýsa Devre""";
"B1570,""Ýç Aydýnlatma Gecikme Devresi Þasiye Kýsa Devre""";
"B1571,""Yolcu Kapýsý Kilit Kilidi (Deadlock) Motoru Þasiye Kýsa Devre""";
"B1572,""Arka Sol Kapýsý Kilit Kilidi (Deadlock) Motoru Þasiye Kýsa Devre""";
"B1573,""Arka Sað Kapýsý Kilit Kilidi (Deadlock) Motoru Þasiye Kýsa Devre""";
"B1574,""Bagaj Kilidi Silindir Anahtarý Devre Arýzasý""";
"B1575,""Bagaj Kilidi Silindir Anahtarý Devre Açýk""";
"B1576,""Bagaj Kilidi Silindir Anahtarý Þasiye Kýsa Devre""";
"B1577,""Bagaj Kilidi Silindir Anahtarý Güce Kýsa Devre""";
"B1578,""Hava Yastýðý Devre Dýþý Ýkaz Lambasý Güce Kýsa Devre""";
"B1579,""Dimmer Giriþ Devresi Þasiye Kýsa Devre""";
"B1580,""Dimmer Giriþ Devresi Güce Kýsa Devre""";
"B1581,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Þasiye Kýsa Devre""";
"B1582,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Güce Kýsa Devre""";
"B1583,""Ayna Isýtýcý Çýkýþ Devresi Þasiye Kýsa Devre""";
"B1584,""Ayna Isýtýcý Çýkýþ Devresi Güce Kýsa Devre""";
"B1585,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Arýzasý""";
"B1586,""Hava Sýcaklýðý Sensörü (Dýþ) Devre Açýk""";
"B1587,""Hava Sýcaklýðý Sensörü (Ýç) Devre Þasiye Kýsa Devre""";
"B1588,""Hava Sýcaklýðý Sensörü (Ýç) Devre Güce Kýsa Devre""";
"B1589,""Hava Sýcaklýðý Sensörü (Ýç) Devre Arýzasý""";
"B1590,""Hava Sýcaklýðý Sensörü (Ýç) Devre Açýk""";
"B1591,""Ayna Isýtýcý Anahtarý Devre Þasiye Kýsa Devre""";
"B1592,""Ayna Isýtýcý Anahtarý Devre Arýzasý""";
"B1593,""Ayna Isýtýcý Anahtarý Devre Açýk""";
"B1594,""Ayna Isýtýcý Anahtarý Devre Güce Kýsa Devre""";
"B1595,""Kontak Anahtarý Geçersiz Giriþ""";
"B1596,""Sürekli Servis Kodlarý (Service Codes)""";
"B1597,""Vites Kolu Koltuðu Þasiye Kýsa Devre""";
"B1598,""Vites Kolu Koltuðu Güce Kýsa Devre""";
"B1599,""Vites Kolu Koltuðu Devre Arýzasý""";
"B1600,""PATS Kontak Anahtarý Sinyali Alýnamadý""";
"B1601,""PATS Geçersiz Anahtar Kodu Alýndý""";
"B1602,""PATS Geçersiz Formatlý Anahtar Kodu Alýndý""";
"B1603,""Lamba Gösterge Paneli Giriþ Devre Arýzasý""";
"B1604,""Lamba Gösterge Paneli Giriþ Devre Açýk""";
"B1605,""Lamba Gösterge Paneli Giriþ Devre Güce Kýsa Devre""";
"B1606,""Lamba Gösterge Paneli Giriþ Devre Þasiye Kýsa Devre""";
"B1607,""Aydýnlatmalý Giriþ Devre Arýzasý""";
"B1608,""Aydýnlatmalý Giriþ Devre Açýk""";
"B1609,""Aydýnlatmalý Giriþ Devre Güce Kýsa Devre""";
"B1610,""Aydýnlatmalý Giriþ Devre Þasiye Kýsa Devre""";
"B1611,""Arka Cam Silecek Modu Seçim Anahtarý Devre Arýzasý""";
"B1612,""Arka Cam Silecek Modu Seçim Anahtarý Devre Açýk""";
"B1613,""Arka Cam Silecek Modu Seçim Anahtarý Devre Güce Kýsa Devre""";
"B1614,""Arka Cam Silecek Modu Seçim Anahtarý Devre Þasiye Kýsa Devre""";
"B1615,""Arka Cam Silecek Park Sensörü Devre Arýzasý""";
"B1616,""Arka Cam Silecek Park Sensörü Devre Açýk""";
"B1617,""Arka Cam Silecek Park Sensörü Devre Güce Kýsa Devre""";
"B1618,""Arka Cam Silecek Park Sensörü Devre Þasiye Kýsa Devre""";
"B1619,""Arka Cam Silecek Yýkama Sývý Sensörü Devre Arýzasý""";
"B1620,""Arka Cam Silecek Yýkama Sývý Sensörü Devre Açýk""";
"B1621,""Arka Cam Silecek Yýkama Sývý Sensörü Devre Güce Kýsa Devre""";
"B1622,""Arka Cam Silecek Yýkama Sývý Sensörü Devre Þasiye Kýsa Devre""";
"B1623,""Lamba Kütük Aydýnlatma Çýkýþ Devre Güce Kýsa Devre""";
"B1624,""Lamba Kütük Aydýnlatma Çýkýþ Devre Þasiye Kýsa Devre""";
"B1625,""Lamba Kütük Aydýnlatma Çýkýþ Devre Arýzasý""";
"B1626,""Lamba Kütük Aydýnlatma Çýkýþ Devre Açýk""";
"B1627,""PRNDL Geri Bildirim Giriþ Devre Arýzasý""";
"B1628,""PRNDL Geri Bildirim Giriþ Devre Açýk""";
"B1629,""PRNDL Geri Bildirim Giriþ Devre Güce Kýsa Devre""";
"B1630,""PRNDL Geri Bildirim Giriþ Devre Þasiye Kýsa Devre""";
"B1631,""Ayna Sürücü Tarafý Sol/Sað Devre Arýzasý""";
"B1632,""Ayna Sürücü Tarafý Sol/Sað Devre Açýk""";
"B1633,""Ayna Sürücü Tarafý Sol/Sað Devre Güce Kýsa Devre""";
"B1634,""Ayna Sürücü Tarafý Sol/Sað Devre Þasiye Kýsa Devre""";
"B1635,""Ayna Yolcu Tarafý Sol/Sað Devre Arýzasý""";
"B1636,""Ayna Yolcu Tarafý Sol/Sað Devre Açýk""";
"B1637,""Ayna Yolcu Tarafý Sol/Sað Devre Güce Kýsa Devre""";
"B1638,""Ayna Yolcu Tarafý Sol/Sað Devre Þasiye Kýsa Devre""";
"B1639,""Ayna Sürücü Tarafý Yukarý/Aþaðý Devre Arýzasý""";
"B1640,""Ayna Sürücü Tarafý Yukarý/Aþaðý Devre Açýk""";
"B1641,""Ayna Sürücü Tarafý Yukarý/Aþaðý Devre Güce Kýsa Devre""";
"B1642,""Ayna Sürücü Tarafý Yukarý/Aþaðý Devre Þasiye Kýsa Devre""";
"B1643,""Ayna Yolcu Tarafý Yukarý/Aþaðý Devre Arýzasý""";
"B1644,""Ayna Yolcu Tarafý Yukarý/Aþaðý Devre Açýk""";
"B1645,""Ayna Yolcu Tarafý Yukarý/Aþaðý Devre Güce Kýsa Devre""";
"B1646,""Ayna Yolcu Tarafý Yukarý/Aþaðý Devre Þasiye Kýsa Devre""";
"B1647,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Devre Arýzasý""";
"B1648,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Devre Açýk""";
"B1649,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Devre Güce Kýsa Devre""";
"B1650,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Devre Þasiye Kýsa Devre""";
"B1651,""Koltuk Yolcu Tarafý Geri Yatýrma Motoru Devre Arýzasý""";
"B1652,""Koltuk Yolcu Tarafý Geri Yatýrma Motoru Devre Açýk""";
"B1653,""Koltuk Yolcu Tarafý Geri Yatýrma Motoru Devre Güce Kýsa Devre""";
"B1654,""Koltuk Yolcu Tarafý Geri Yatýrma Motoru Devre Þasiye Kýsa Devre""";
"B1655,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Devre Arýzasý""";
"B1656,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Devre Açýk""";
"B1657,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Devre Güce Kýsa Devre""";
"B1658,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Devre Þasiye Kýsa Devre""";
"B1659,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Devre Arýzasý""";
"B1660,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Devre Açýk""";
"B1661,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Devre Güce Kýsa Devre""";
"B1662,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Devre Þasiye Kýsa Devre""";
"B1663,""Koltuk Sürücü Tarafý Ýleri/Geri Motoru Sýkýþmýþ""";
"B1664,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Sýkýþmýþ""";
"B1665,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Sýkýþmýþ""";
"B1666,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Sýkýþmýþ""";
"B1667,""Ayna Sürücü Tarafý Katlama Motoru Devre Arýzasý""";
"B1668,""Ayna Yolcu Tarafý Katlama Motoru Devre Arýzasý""";
"B1669,""Ayna Sürücü Tarafý Katlama Motoru Devre Açýk""";
"B1670,""Ayna Sürücü Tarafý Katlama Motoru Devre Güce Kýsa Devre""";
"B1671,""Ayna Sürücü Tarafý Katlama Motoru Devre Þasiye Kýsa Devre""";
"B1672,""Ayna Yolcu Tarafý Katlama Motoru Devre Açýk""";
"B1673,""Ayna Yolcu Tarafý Katlama Motoru Devre Güce Kýsa Devre""";
"B1674,""Ayna Yolcu Tarafý Katlama Motoru Devre Þasiye Kýsa Devre""";
"B1675,""Lamba Far Giriþ Devre Arýzasý""";
"B1676,""Akü Voltajý Menzil Dýþýnda""";
"B1677,""Alarm Panik Giriþ Devre Arýzasý""";
"B1678,""Arka Buz Çözücü Gösterge Giriþ Devre Arýzasý""";
"B1679,""Silecek Ön Yýkama Pompasý Algýlama Giriþ Devre Arýzasý""";
"B1680,""Silecek Ön Hýz Seçim Giriþ Devre Arýzasý""";
"B1681,""PATS Alýcý-Verici Sinyali Algýlanmadý""";
"B1682,""PATS Geçersiz Ýletiþim""";
"B1683,""Ayna Anahtarý/Sürücü Tarafý Devre Arýzasý""";
"B1684,""Ayna Anahtarý/Yolcu Tarafý Devre Arýzasý""";
"B1685,""Lamba Kubbe Giriþ Devre Arýzasý""";
"B1686,""Lamba Kubbe Giriþ Devre Açýk""";
"B1687,""Lamba Kubbe Giriþ Devre Güce Kýsa Devre""";
"B1688,""Lamba Kubbe Giriþ Devre Þasiye Kýsa Devre""";
"B1689,""Otomatik Lamba Gecikme Devre Arýzasý""";
"B1690,""Otomatik Lamba Gecikme Devre Açýk""";
"B1691,""Otomatik Lamba Gecikme Devre Güce Kýsa Devre""";
"B1692,""Otomatik Lamba Gecikme Devre Þasiye Kýsa Devre""";
"B1693,""Otomatik Lamba Açma Devre Arýzasý""";
"B1694,""Otomatik Lamba Açma Devre Açýk""";
"B1695,""Otomatik Lamba Açma Devre Güce Kýsa Devre""";
"B1696,""Otomatik Lamba Açma Devre Þasiye Kýsa Devre""";
"B1697,""Ayna Sürücü/Yolcu Tarafý Katlama Anahtarý Devre Arýzasý""";
"B1698,""Ayna Sürücü/Yolcu Tarafý Katlama Anahtarý Devre Açýk""";
"B1699,""Yolcu Koltuðu Doluluk Sensörü Þasiye Kýsa Devre""";
"B1700,""Yolcu Emniyet Kemeri Gerdiricisi Þasiye Kýsa Devre""";
"B1701,""Koltuk Sürücü Tarafý Ýleri/Geri Motoru Devre Arýzasý""";
"B1702,""Koltuk Sürücü Tarafý Ýleri/Geri Motoru Devre Açýk""";
"B1703,""Koltuk Sürücü Tarafý Ýleri/Geri Motoru Devre Güce Kýsa Devre""";
"B1704,""Koltuk Sürücü Tarafý Ýleri/Geri Motoru Devre Þasiye Kýsa Devre""";
"B1705,""Koltuk Yolcu Tarafý Ýleri/Geri Motoru Devre Arýzasý""";
"B1706,""Koltuk Yolcu Tarafý Ýleri/Geri Motoru Devre Açýk""";
"B1707,""Koltuk Yolcu Tarafý Ýleri/Geri Motoru Devre Güce Kýsa Devre""";
"B1708,""Koltuk Yolcu Tarafý Ýleri/Geri Motoru Devre Þasiye Kýsa Devre""";
"B1709,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Devre Arýzasý""";
"B1710,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Devre Açýk""";
"B1711,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Devre Güce Kýsa Devre""";
"B1712,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Devre Þasiye Kýsa Devre""";
"B1713,""Koltuk Yolcu Tarafý Ön Yükseklik Motoru Devre Arýzasý""";
"B1714,""Koltuk Yolcu Tarafý Ön Yükseklik Motoru Devre Açýk""";
"B1715,""Koltuk Yolcu Tarafý Ön Yükseklik Motoru Devre Güce Kýsa Devre""";
"B1716,""Koltuk Yolcu Tarafý Ön Yükseklik Motoru Devre Þasiye Kýsa Devre""";
"B1717,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Devre Arýzasý""";
"B1718,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Devre Açýk""";
"B1719,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Devre Güce Kýsa Devre""";
"B1720,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Devre Þasiye Kýsa Devre""";
"B1721,""Koltuk Yolcu Tarafý Arka Yükseklik Motoru Devre Arýzasý""";
"B1722,""Koltuk Yolcu Tarafý Arka Yükseklik Motoru Devre Açýk""";
"B1723,""Koltuk Yolcu Tarafý Arka Yükseklik Motoru Devre Güce Kýsa Devre""";
"B1724,""Koltuk Yolcu Tarafý Arka Yükseklik Motoru Devre Þasiye Kýsa Devre""";
"B1725,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Devre Arýzasý""";
"B1726,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Devre Açýk""";
"B1727,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Devre Güce Kýsa Devre""";
"B1728,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Devre Þasiye Kýsa Devre""";
"B1729,""Koltuk Yolcu Tarafý Geri Yatýrma Motoru Devre Arýzasý""";
"B1730,""Koltuk Yolcu Tarafý Geri Yatýrma Motoru Devre Açýk""";
"B1731,""Koltuk Yolcu Tarafý Geri Yatýrma Motoru Devre Güce Kýsa Devre""";
"B1732,""Koltuk Yolcu Tarafý Geri Yatýrma Motoru Devre Þasiye Kýsa Devre""";
"B1733,""Ayna Sürücü Tarafý Yatay Motoru Devre Arýzasý""";
"B1734,""Ayna Sürücü Tarafý Yatay Motoru Devre Açýk""";
"B1735,""Ayna Sürücü Tarafý Yatay Motoru Devre Güce Kýsa Devre""";
"B1736,""Ayna Sürücü Tarafý Yatay Motoru Devre Þasiye Kýsa Devre""";
"B1737,""Ayna Sürücü Tarafý Dikey Motoru Devre Arýzasý""";
"B1738,""Ayna Sürücü Tarafý Dikey Motoru Devre Açýk""";
"B1739,""Ayna Sürücü Tarafý Dikey Motoru Devre Güce Kýsa Devre""";
"B1740,""Ayna Sürücü Tarafý Dikey Motoru Devre Þasiye Kýsa Devre""";
"B1741,""Ayna Yolcu Tarafý Yatay Motoru Devre Arýzasý""";
"B1742,""Ayna Yolcu Tarafý Yatay Motoru Devre Açýk""";
"B1743,""Ayna Yolcu Tarafý Yatay Motoru Devre Güce Kýsa Devre""";
"B1744,""Ayna Yolcu Tarafý Yatay Motoru Devre Þasiye Kýsa Devre""";
"B1745,""Ayna Yolcu Tarafý Dikey Motoru Devre Arýzasý""";
"B1746,""Ayna Yolcu Tarafý Dikey Motoru Devre Açýk""";
"B1747,""Ayna Yolcu Tarafý Dikey Motoru Devre Güce Kýsa Devre""";
"B1748,""Ayna Yolcu Tarafý Dikey Motoru Devre Þasiye Kýsa Devre""";
"B1749,""Park Freni Anahtarý Devre Arýzasý""";
"B1750,""Park Freni Anahtarý Devre Açýk""";
"B1751,""Park Freni Anahtarý Devre Güce Kýsa Devre""";
"B1752,""Park Freni Anahtarý Devre Þasiye Kýsa Devre""";
"B1753,""Alarm Korna Çýkýþ Devre Güce Kýsa Devre""";
"B1754,""Alarm Korna Çýkýþ Devre Arýzasý""";
"B1755,""Alarm Korna Çýkýþ Devre Açýk""";
"B1756,""Alarm Korna Çýkýþ Devre Þasiye Kýsa Devre""";
"B1757,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1758,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Geri Bildirim Güce Kýsa Devre""";
"B1759,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Geri Bildirim Devre Arýzasý""";
"B1760,""Koltuk Sürücü Tarafý Arka Yükseklik Motoru Geri Bildirim Devre Açýk""";
"B1761,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1762,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Geri Bildirim Güce Kýsa Devre""";
"B1763,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Geri Bildirim Devre Arýzasý""";
"B1764,""Koltuk Sürücü Tarafý Ön Yükseklik Motoru Geri Bildirim Devre Açýk""";
"B1765,""Koltuk Sürücü Tarafý Ýleri/Geri Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1766,""Koltuk Sürücü Tarafý Ýleri/Geri Motoru Geri Bildirim Güce Kýsa Devre""";
"B1767,""Koltuk Sürücü Tarafý Ýleri/Geri Motoru Geri Bildirim Devre Arýzasý""";
"B1768,""Koltuk Sürücü Tarafý Ýleri/Geri Motoru Geri Bildirim Devre Açýk""";
"B1769,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1770,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Geri Bildirim Güce Kýsa Devre""";
"B1771,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Geri Bildirim Devre Arýzasý""";
"B1772,""Koltuk Sürücü Tarafý Geri Yatýrma Motoru Geri Bildirim Devre Açýk""";
"B1773,""Ayna Sürücü Tarafý Dikey Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1774,""Ayna Sürücü Tarafý Dikey Motoru Geri Bildirim Güce Kýsa Devre""";
"B1775,""Ayna Sürücü Tarafý Dikey Motoru Geri Bildirim Devre Arýzasý""";
"B1776,""Ayna Sürücü Tarafý Dikey Motoru Geri Bildirim Devre Açýk""";
"B1777,""Sürücü Emniyet Kemeri Gerdiricisi Devre Þasiye Kýsa Devre""";
"B1778,""Ayna Sürücü Tarafý Yatay Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1779,""Ayna Sürücü Tarafý Yatay Motoru Geri Bildirim Güce Kýsa Devre""";
"B1780,""Ayna Sürücü Tarafý Yatay Motoru Geri Bildirim Devre Arýzasý""";
"B1781,""Ayna Sürücü Tarafý Yatay Motoru Geri Bildirim Devre Açýk""";
"B1782,""Ayna Yolcu Tarafý Dikey Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1783,""Ayna Yolcu Tarafý Dikey Motoru Geri Bildirim Güce Kýsa Devre""";
"B1784,""Ayna Yolcu Tarafý Dikey Motoru Geri Bildirim Devre Arýzasý""";
"B1785,""Ayna Yolcu Tarafý Dikey Motoru Geri Bildirim Devre Açýk""";
"B1786,""Ayna Yolcu Tarafý Yatay Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1787,""Ayna Yolcu Tarafý Yatay Motoru Geri Bildirim Güce Kýsa Devre""";
"B1788,""Ayna Yolcu Tarafý Yatay Motoru Geri Bildirim Devre Arýzasý""";
"B1789,""Ayna Yolcu Tarafý Yatay Motoru Geri Bildirim Devre Açýk""";
"B1790,""Ayna Sürücü Tarafý Katlama Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1791,""Ayna Sürücü Tarafý Katlama Motoru Geri Bildirim Güce Kýsa Devre""";
"B1792,""Ayna Sürücü Tarafý Katlama Motoru Geri Bildirim Devre Arýzasý""";
"B1793,""Ayna Sürücü Tarafý Katlama Motoru Geri Bildirim Devre Açýk""";
"B1794,""Ayna Yolcu Tarafý Katlama Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1795,""Ayna Yolcu Tarafý Katlama Motoru Geri Bildirim Güce Kýsa Devre""";
"B1796,""Ayna Yolcu Tarafý Katlama Motoru Geri Bildirim Devre Arýzasý""";
"B1797,""Ayna Yolcu Tarafý Katlama Motoru Geri Bildirim Devre Açýk""";
"B1798,""Sinyal Lambasý Ön Sað Þasiye Kýsa Devre""";
"B1799,""Sinyal Lambasý Ön Sað Güce Kýsa Devre""";
"B1800,""Sinyal Lambasý Ön Sað Devre Arýzasý""";
"B1801,""Sinyal Lambasý Ön Sað Devre Açýk""";
"B1802,""Sinyal Lambasý Ön Sol Þasiye Kýsa Devre""";
"B1803,""Sinyal Lambasý Ön Sol Güce Kýsa Devre""";
"B1804,""Sinyal Lambasý Ön Sol Devre Arýzasý""";
"B1805,""Sinyal Lambasý Ön Sol Devre Açýk""";
"B1806,""Sinyal Lambasý Arka Sað Þasiye Kýsa Devre""";
"B1807,""Sinyal Lambasý Arka Sað Güce Kýsa Devre""";
"B1808,""Sinyal Lambasý Arka Sað Devre Arýzasý""";
"B1809,""Sinyal Lambasý Arka Sað Devre Açýk""";
"B1810,""Sinyal Lambasý Arka Sol Þasiye Kýsa Devre""";
"B1811,""Sinyal Lambasý Arka Sol Güce Kýsa Devre""";
"B1812,""Sinyal Lambasý Arka Sol Devre Arýzasý""";
"B1813,""Sinyal Lambasý Arka Sol Devre Açýk""";
"B1814,""Silecek Arka Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1815,""Silecek Arka Motoru Geri Bildirim Güce Kýsa Devre""";
"B1816,""Silecek Arka Motoru Geri Bildirim Devre Arýzasý""";
"B1817,""Silecek Arka Motoru Geri Bildirim Devre Açýk""";
"B1818,""Silecek Ön Motoru Geri Bildirim Þasiye Kýsa Devre""";
"B1819,""Silecek Ön Motoru Geri Bildirim Güce Kýsa Devre""";
"B1820,""Silecek Ön Motoru Geri Bildirim Devre Arýzasý""";
"B1821,""Silecek Ön Motoru Geri Bildirim Devre Açýk""";
"B1822,""Silecek Arka Park Sensörü Giriþ Devre Arýzasý""";
"B1823,""Silecek Arka Park Sensörü Giriþ Devre Açýk""";
"B1824,""Silecek Arka Park Sensörü Giriþ Devre Güce Kýsa Devre""";
"B1825,""Silecek Arka Park Sensörü Giriþ Devre Þasiye Kýsa Devre""";
"B1826,""Aydýnlatma Dimmer Çýkýþ Devre Þasiye Kýsa Devre""";
"B1827,""Aydýnlatma Dimmer Çýkýþ Devre Güce Kýsa Devre""";
"B1828,""Aydýnlatma Dimmer Çýkýþ Devre Arýzasý""";
"B1829,""Aydýnlatma Dimmer Çýkýþ Devre Açýk""";
"B1830,""Kapý Kilidi Sürücü Tarafý Kilidini Açma Devre Arýzasý""";
"B1831,""Kapý Kilidi Sürücü Tarafý Kilidini Açma Þasiye Kýsa Devre""";
"B1832,""Kapý Kilidi Sürücü Tarafý Kilidini Açma Güce Kýsa Devre""";
"B1833,""Kapý Kilidi Sürücü Tarafý Kilidini Açma Devre Açýk""";
"B1834,""Kapý Kilidi Yolcu Tarafý Kilidini Açma Devre Arýzasý""";
"B1835,""Kapý Kilidi Yolcu Tarafý Kilidini Açma Þasiye Kýsa Devre""";
"B1836,""Kapý Kilidi Yolcu Tarafý Kilidini Açma Güce Kýsa Devre""";
"B1837,""Kapý Kilidi Yolcu Tarafý Kilidini Açma Devre Açýk""";
"B1838,""Kapý Kilidi Tüm Kapýlarý Kilitleme Devre Arýzasý""";
"B1839,""Kapý Kilidi Tüm Kapýlarý Kilitleme Devre Açýk""";
"B1840,""Kapý Kilidi Tüm Kapýlarý Kilitleme Güce Kýsa Devre""";
"B1841,""Kapý Kilidi Tüm Kapýlarý Kilitleme Þasiye Kýsa Devre""";
"B1842,""Koltuk Sürücü Tarafý Bel Destek Motoru Devre Arýzasý""";
"B1843,""Koltuk Sürücü Tarafý Bel Destek Motoru Devre Açýk""";
